user_id,tech,hum
46396,8,14
46397,36,29
46398,29,27
46399,25,38
46400,41,37
46401,13,22
46402,27,41
46403,35,35
46404,43,23
46405,9,21
46406,47,93
46407,11,8
46408,44,52
46409,20,21
46410,32,24
46411,22,14
46412,28,51
46413,13,4
46414,56,71
46415,35,44
46416,40,85
46417,7,11
46418,50,51
46419,56,25
46420,8,12
46421,30,19
46422,22,38
46423,13,12
46424,1,23
46425,30,22
46426,53,38
46427,7,7
46428,13,20
46429,24,53
46430,20,30
46431,62,42
46432,19,34
46433,33,31
46434,12,11
46435,3,0
46436,34,60
46437,3,2
46438,16,10
46439,15,10
46440,13,3
46441,19,19
46442,39,26
46443,21,8
46444,18,32
46445,14,30
46446,6,10
46447,50,56
46448,44,78
46449,29,23
46450,35,29
46451,32,29
46452,79,46
46453,3,4
46454,45,48
46455,48,53
46456,22,28
46457,57,61
46458,33,22
46459,69,108
46460,23,24
46461,49,61
46462,31,70
46463,2,2
46464,19,22
46465,17,16
46466,50,57
46467,43,44
46468,21,17
46469,30,39
46470,38,34
46471,30,54
46472,5,4
46473,4,4
46474,9,5
46475,6,11
46476,22,55
46477,49,36
46478,11,13
46479,12,7
46480,62,50
46481,53,34
46482,24,15
46483,8,27
46484,9,21
46485,1,1
46486,46,50
46487,39,27
46488,16,13
46489,7,12
46490,15,19
46491,66,50
46492,69,73
46493,22,19
46494,31,45
46495,22,26
46496,9,12
46497,14,12
46498,19,30
46499,9,16
46500,4,12
46501,50,43
46502,32,15
46503,11,5
46504,2,3
46505,20,13
46506,37,28
46507,30,43
46508,9,8
46509,9,6
46510,55,55
46511,4,4
46512,15,18
46513,2,2
46514,6,20
46515,13,11
46516,1,1
46517,20,13
46518,5,7
46519,28,22
46520,6,9
46521,36,64
46522,10,25
46523,11,7
46524,22,42
46525,2,1
46526,7,7
46527,19,27
46528,42,56
46529,8,5
46530,55,50
46531,21,25
46532,55,72
46533,20,14
46534,57,47
46536,11,5
46537,6,15
46540,5,7
46541,13,15
46542,5,3
46543,21,25
46544,3,3
46545,4,5
46547,6,6
46548,9,14
46549,13,8
46550,16,11
46551,10,12
46552,29,25
46553,33,39
46554,7,8
46555,43,34
46556,6,7
46557,39,23
46558,66,39
46559,52,41
46560,28,24
46561,11,17
46562,5,3
46563,5,2
46564,22,5
46565,17,27
46566,39,42
46567,5,3
46568,5,2
46569,20,11
46570,24,25
46571,2,8
46572,6,7
46573,8,4
46574,25,25
46575,19,31
46576,2,1
46577,26,32
46578,1,1
46579,37,72
46580,1,8
46581,4,2
46582,5,7
46583,10,12
46584,58,73
46585,48,47
46586,37,38
46587,0,0
46588,17,19
46589,13,85
46590,50,35
46591,7,3
46592,47,36
46593,3,2
46594,6,11
46595,49,43
46596,4,5
46597,9,10
46598,17,14
46599,33,38
46600,48,29
46601,2,1
46602,0,6
46603,10,16
46604,6,3
46605,49,59
46606,4,4
46607,20,23
46608,42,50
46609,19,11
46610,7,9
46611,25,25
46612,21,49
46613,3,7
46614,20,21
46615,11,16
46616,30,25
46617,8,8
46618,43,52
46619,3,2
46620,58,32
46621,27,17
46622,25,26
46623,71,71
46624,0,0
46625,37,34
46626,29,26
46627,12,10
46628,21,35
46629,30,22
46630,31,19
46631,3,3
46632,5,7
46633,19,16
46634,18,16
46635,6,10
46636,6,1
46637,7,8
46638,9,18
46639,10,14
46640,11,9
46641,29,45
46642,16,14
46643,61,50
46644,9,8
46646,4,11
46647,66,50
46648,22,43
46649,3,13
46650,38,26
46651,31,60
46652,43,32
46653,11,6
46654,8,9
46655,8,3
46656,53,71
46657,53,48
46659,4,1
46660,3,3
46661,3,5
46662,40,37
46663,0,0
46664,15,13
46665,31,49
46666,47,59
46667,44,42
46668,29,36
46669,7,3
46670,7,5
46671,17,11
46672,30,64
46673,10,15
46674,10,11
46675,10,8
46676,16,45
46677,4,5
46678,19,21
46679,38,40
46680,3,1
46681,8,8
46682,60,47
46683,10,19
46684,9,15
46685,2,0
46686,0,1
46687,2,3
46688,14,12
46689,6,3
46690,13,12
46691,44,55
46692,25,28
46694,8,9
46695,19,13
46696,9,9
46697,11,4
46698,26,27
46699,0,0
46700,33,26
46701,29,32
46702,24,46
46703,3,4
46704,6,2
46705,0,0
46706,1,0
46707,10,15
46708,7,9
46709,29,33
46710,1,0
46712,0,1
46713,21,24
46714,19,27
46715,0,0
46717,38,31
46718,2,0
46719,20,14
46720,78,37
46721,20,62
46722,8,3
46723,31,20
46724,2,4
46725,38,24
46726,2,0
46727,4,6
46728,10,13
46729,18,17
46730,12,7
46731,2,2
46732,6,3
46733,0,0
46734,31,46
46735,38,28
46737,38,35
46738,11,19
46739,34,52
46740,46,39
46741,6,4
46742,1,1
46743,12,11
46744,3,2
46745,9,9
46746,19,76
46747,5,5
46748,45,67
46749,26,45
46750,4,5
46751,7,6
46752,19,16
46753,14,8
46754,0,0
46755,39,49
46756,0,0
46757,7,3
46758,15,5
46759,47,43
46760,2,1
46761,1,1
46762,3,1
46763,0,0
46764,49,40
46765,0,0
46766,43,43
46767,11,8
46768,9,0
46769,7,5
46770,0,0
46771,3,2
46772,3,3
46773,4,4
46774,4,3
46775,2,0
46776,13,14
46777,75,87
46778,11,2
46779,11,17
46780,2,0
46781,8,9
46782,8,2
46783,2,0
46784,7,4
46785,17,3
46786,4,2
46787,1,2
46788,1,0
46789,24,14
46790,1,0
46791,1,2
46792,22,25
46793,0,0
46794,0,0
46795,8,10
46796,8,15
46797,5,17
46798,0,0
46799,0,1
46800,5,1
46804,2,1
46805,25,32
46806,0,6
46807,9,2
46808,22,15
46809,3,3
46810,9,2
46811,8,5
46812,1,0
46814,0,1
46815,16,16
46817,2,0
46818,19,5
46819,3,3
46820,1,2
46821,2,2
46822,6,3
46823,1,1
46824,3,3
46825,0,0
46826,12,13
46827,0,0
46828,2,4
46829,0,1
46830,13,4
46831,0,1
46832,1,0
46833,50,46
46834,21,18
46835,7,3
46836,1,0
46838,39,59
46839,3,1
46840,11,8
46841,3,1
46842,34,26
46843,1,3
46844,1,1
46846,18,17
46848,6,1
46849,8,3
46850,7,5
46851,1,0
46852,1,2
46853,0,0
46854,2,1
46855,0,0
46856,4,1
46857,13,16
46858,1,1
46859,0,0
46860,41,26
46861,27,34
46862,58,46
46863,3,3
46864,0,0
46865,3,3
46866,0,0
46867,2,1
46869,3,1
46870,2,2
46871,1,0
46872,11,5
46873,2,1
46874,4,5
46875,4,1
46876,1,0
46877,1,0
46878,13,4
46879,4,1
46880,1,1
46881,2,3
46883,1,2
46884,5,2
46885,0,0
46886,0,3
46887,0,0
46888,6,34
46889,0,0
46891,1,1
46893,0,0
46894,1,0
46895,39,25
46896,11,21
46897,7,3
46899,6,0
46900,24,13
46901,1,0
46902,2,3
46903,1,0
46904,1,1
46905,1,1
46906,2,4
46908,3,6
46909,0,0
46910,0,0
46911,7,6
46912,0,0
46914,0,0
46916,1,3
46917,0,0
46918,14,7
46919,36,39
46921,1,0
46922,0,1
46925,1,0
46926,5,1
46927,8,8
46928,1,0
46930,12,9
46932,1,2
46933,2,2
46934,0,1
46935,1,1
46936,47,24
46937,0,0
46939,0,0
46940,0,0
46941,0,1
46942,0,0
46943,3,1
46944,1,0
46945,3,1
46946,3,2
46947,1,1
46948,2,1
46949,0,1
46950,0,0
46951,2,0
46952,1,2
46953,2,0
46954,2,5
46955,3,0
46957,14,2
46959,1,3
46962,1,2
46963,4,1
46965,25,27
46966,0,1
46967,2,0
46969,4,1
46970,2,0
46971,1,1
46972,2,0
46973,0,0
46974,1,1
46976,1,0
46977,1,0
46979,4,1
46980,0,1
46981,3,0
46983,0,0
46984,41,20
46985,0,1
46986,0,0
46988,0,1
46989,1,0
46990,10,1
46992,2,1
46993,1,0
46994,2,12
46995,0,1
46996,1,1
46997,2,0
46998,6,4
47001,0,0
47002,1,1
47003,0,0
47006,2,0
47007,3,2
47011,0,0
47012,8,1
47014,0,0
47016,1,1
47019,1,0
47021,5,4
47023,1,0
47024,1,1
47025,0,0
47027,0,1
47029,0,0
47032,1,0
47033,0,0
47037,0,0
47039,0,0
47040,0,0
47042,1,0
47044,0,0
47046,0,0
47049,0,1
47051,2,0
47054,1,0
47062,2,0
47065,0,0
47069,1,1
47072,0,0
47073,2,0
47075,0,1
47080,2,1
47083,0,1
47085,0,0
47086,0,0
47087,0,0
47089,0,0
47091,0,0
47094,3,0
47099,0,1
47111,0,1
47115,0,0
47116,4,1
47117,0,0
47121,1,1
47124,8,7
47125,4,3
47126,4,1
47127,28,15
47128,7,7
47129,1,0
47130,12,26
47131,13,8
47132,24,13
47133,23,17
47134,7,6
47135,2,2
47136,25,34
47137,13,5
47138,10,12
47139,0,0
47140,3,5
47141,49,100
47142,28,15
47143,26,18
47144,14,9
47145,3,2
47146,0,0
47147,6,3
47148,46,40
47149,18,20
47150,3,1
47151,8,3
47152,6,8
47153,2,0
47154,9,5
47156,33,39
47158,8,4
47159,2,1
47161,3,2
47162,14,15
47163,61,115
47164,8,4
47165,5,6
47166,3,0
47167,13,15
47168,14,15
47169,26,38
47170,18,11
47171,15,31
47172,9,1
47173,33,7
47174,5,5
47175,10,12
47176,5,4
47177,0,0
47178,9,25
47179,36,29
47180,1,0
47181,2,2
47182,18,8
47183,5,7
47184,9,6
47185,15,11
47186,33,2
47188,3,2
47189,1,0
47190,3,6
47191,7,7
47192,4,3
47193,2,25
47194,7,6
47195,11,5
47197,5,4
47198,14,12
47199,7,7
47200,5,0
47201,6,1
47202,31,9
47203,1,1
47204,1,1
47205,0,0
47206,17,13
47207,10,4
47208,19,19
47209,26,29
47210,20,13
47211,3,0
47212,18,8
47213,16,16
47214,7,6
47215,19,19
47216,5,6
47217,0,1
47218,7,3
47220,21,15
47221,1,0
47222,1,1
47223,2,3
47224,3,4
47225,1,1
47226,0,0
47228,26,11
47229,0,0
47230,11,5
47231,3,3
47232,1,1
47233,16,12
47234,40,26
47235,3,2
47236,38,32
47237,4,0
47238,3,2
47240,2,3
47241,44,39
47242,2,1
47243,26,31
47244,19,16
47245,4,4
47246,24,24
47247,1,2
47248,24,8
47250,0,3
47251,1,3
47252,8,6
47253,3,0
47254,1,0
47256,46,104
47257,0,2
47258,4,1
47259,0,0
47260,2,0
47261,6,2
47262,1,0
47263,0,0
47264,1,1
47265,0,1
47266,9,4
47267,2,1
47268,14,7
47269,0,0
47270,3,1
47271,0,0
47272,5,2
47273,8,1
47275,1,2
47276,0,0
47277,1,0
47278,1,0
47280,23,14
47281,2,0
47282,47,41
47283,0,0
47284,1,0
47285,4,3
47286,25,28
47287,2,1
47288,0,0
47289,9,5
47290,3,1
47291,22,21
47292,1,2
47294,1,1
47295,1,1
47296,0,0
47297,12,6
47298,12,6
47299,3,3
47300,5,3
47301,0,0
47303,0,0
47304,20,16
47306,23,12
47307,20,18
47308,10,1
47310,1,2
47311,0,0
47312,14,12
47313,26,28
47315,8,4
47316,18,7
47321,1,0
47322,45,38
47323,4,0
47324,9,6
47326,0,1
47327,6,4
47328,2,1
47329,0,0
47330,0,1
47332,1,1
47333,4,7
47334,7,5
47335,2,0
47336,0,0
47337,0,0
47338,0,0
47339,2,3
47340,0,0
47341,1,0
47342,7,1
47343,3,1
47344,1,1
47345,0,3
47346,0,1
47347,0,0
47348,0,0
47349,0,0
47353,20,4
47354,0,0
47355,1,4
47358,1,0
47359,7,6
47360,0,0
47361,1,2
47362,17,0
47364,1,1
47365,1,0
47367,5,8
47368,4,0
47369,2,0
47370,3,3
47371,5,3
47372,1,0
47373,19,20
47374,6,8
47375,0,0
47378,4,4
47380,0,1
47381,17,16
47382,4,5
47386,3,3
47387,1,1
47388,3,3
47389,1,0
47390,0,0
47392,0,0
47395,1,1
47396,0,1
47397,2,1
47399,0,0
47400,0,1
47401,5,8
47402,6,5
47403,7,6
47408,0,0
47412,2,1
47413,0,0
47415,0,0
47417,6,2
47418,1,2
47419,0,0
47420,0,0
47421,1,1
47423,4,4
47426,0,0
47428,4,5
47430,0,0
47431,0,0
47434,0,1
47435,21,6
47436,0,0
47438,1,1
47439,3,0
47441,5,6
47442,0,0
47444,1,1
47446,0,0
47449,0,0
47450,0,0
47451,6,1
47452,3,1
47453,0,1
47454,1,0
47459,0,0
47460,0,0
47464,2,1
47466,0,1
47469,4,2
47472,1,1
47473,5,2
47476,0,0
47481,0,0
47484,0,0
47485,0,0
47486,0,0
47492,0,0
47493,0,0
47496,0,0
47499,2,1
47501,0,0
47504,1,0
47507,1,1
47508,0,0
47509,0,0
47511,1,0
47517,0,1
47521,1,1
47527,0,1
47531,7,5
47534,4,2
47537,0,0
47540,1,1
47542,1,0
47543,0,0
47544,0,0
47545,1,6
47546,3,2
47547,16,20
47548,14,14
47549,3,2
47550,22,15
47551,2,0
47553,37,38
47554,38,23
47555,21,11
47556,49,46
47557,54,40
47558,1,1
47559,25,14
47560,9,9
47561,49,28
47562,41,35
47563,6,3
47564,12,18
47565,7,2
47566,2,3
47567,12,9
47568,0,4
47569,12,10
47570,29,57
47571,1,5
47572,10,10
47573,49,39
47574,1,1
47575,38,38
47576,40,30
47577,0,2
47578,5,5
47579,10,10
47580,2,0
47581,48,36
47582,7,4
47583,6,3
47584,17,27
47585,1,0
47586,51,38
47587,27,23
47588,14,9
47589,20,16
47591,1,1
47592,0,0
47593,2,4
47594,19,21
47595,6,8
47596,0,0
47597,5,1
47598,0,0
47600,1,1
47601,25,28
47602,11,8
47603,51,28
47604,2,0
47605,18,0
47606,1,0
47607,11,5
47608,10,8
47609,0,1
47610,0,2
47611,40,26
47612,10,6
47613,27,15
47614,40,82
47615,32,53
47616,33,21
47617,9,8
47618,15,13
47619,21,15
47620,36,34
47621,8,2
47622,10,10
47623,1,0
47624,16,6
47625,12,15
47626,27,11
47627,8,3
47628,0,0
47629,0,0
47630,10,13
47631,1,0
47632,4,7
47633,3,1
47634,29,13
47635,3,0
47636,13,11
47637,0,0
47639,1,0
47640,1,2
47641,8,5
47642,25,14
47643,4,2
47644,2,2
47645,24,11
47646,26,27
47648,21,17
47649,4,0
47650,10,8
47651,12,8
47652,1,1
47654,17,0
47655,19,23
47656,4,16
47657,16,16
47659,3,4
47660,34,8
47661,3,2
47662,0,0
47663,4,3
47665,5,3
47666,0,0
47667,2,1
47668,10,1
47670,2,0
47674,6,9
47675,0,0
47676,1,0
47677,1,1
47678,0,0
47679,6,4
47680,1,0
47681,0,0
47682,28,12
47683,3,2
47684,1,0
47686,1,1
47687,1,1
47689,0,1
47690,6,3
47691,0,0
47692,3,1
47693,1,1
47694,22,17
47695,0,1
47697,1,0
47700,3,1
47702,1,0
47703,1,0
47704,0,0
47705,3,9
47706,0,0
47709,2,0
47711,1,0
47712,0,1
47713,2,1
47714,6,3
47715,8,1
47716,0,1
47717,4,2
47718,0,0
47720,0,0
47721,19,20
47722,13,7
47724,0,0
47725,9,36
47726,9,8
47727,35,33
47729,1,2
47730,2,2
47731,0,0
47733,7,13
47734,3,3
47735,4,4
47736,4,8
47737,3,1
47738,32,33
47740,7,2
47741,3,5
47742,12,16
47743,7,2
47744,1,0
47745,1,1
47746,0,1
47747,0,1
47748,31,26
47749,4,0
47750,22,18
47751,0,2
47752,5,7
47753,9,4
47754,1,1
47755,19,9
47756,0,0
47757,1,0
47758,3,4
47759,1,2
47760,3,2
47761,1,0
47762,13,0
47763,0,0
47764,8,5
47765,3,1
47766,55,45
47767,3,3
47768,0,1
47769,6,5
47771,3,2
47773,2,2
47774,2,5
47775,3,4
47776,0,0
47777,2,0
47778,5,5
47779,8,2
47780,4,1
47781,1,4
47782,8,5
47783,0,1
47784,1,1
47785,8,6
47786,1,2
47787,0,1
47788,23,13
47789,1,0
47790,1,0
47791,33,23
47792,3,3
47793,1,0
47799,9,4
47800,0,1
47801,2,0
47803,3,0
47805,0,0
47806,0,0
47807,0,0
47808,0,0
47809,19,9
47810,1,1
47812,1,1
47813,4,1
47815,12,6
47817,3,3
47818,65,47
47819,0,0
47821,2,0
47822,9,13
47823,1,0
47824,0,0
47825,3,3
47826,6,2
47827,1,1
47828,2,0
47829,2,14
47830,0,1
47831,0,0
47832,1,0
47833,1,1
47834,0,0
47835,5,3
47836,1,0
47837,1,1
47838,0,0
47839,1,1
47840,0,1
47842,1,0
47843,2,5
47844,1,0
47845,2,1
47848,1,1
47851,2,0
47854,1,0
47855,3,1
47856,1,1
47858,1,1
47861,1,0
47862,1,1
47864,9,2
47865,0,0
47868,2,2
47873,1,1
47875,1,0
47876,0,0
47877,0,0
47879,1,1
47882,5,4
47883,0,0
47885,4,3
47886,1,0
47888,7,6
47892,0,0
47894,3,0
47895,1,0
47899,0,1
47905,2,1
47906,11,3
47908,1,0
47909,0,3
47912,3,0
47917,0,0
47919,0,0
47922,0,0
47924,0,0
47932,0,1
47935,0,1
47936,12,8
47940,4,0
47942,1,2
47943,1,1
47958,0,0
47959,0,0
47964,1,0
47966,0,0
47967,1,1
47968,19,19
47969,2,1
47970,4,1
47971,24,15
47972,7,3
47973,28,34
47974,45,35
47975,16,9
47976,9,10
47977,37,35
47978,9,0
47979,16,21
47980,7,3
47981,10,7
47982,25,20
47983,41,31
47984,12,7
47985,12,14
47986,29,17
47987,6,0
47988,11,61
47989,17,14
47990,15,5
47991,6,3
47992,5,5
47993,12,8
47994,9,5
47995,5,7
47996,24,9
47997,55,86
47998,6,2
47999,39,19
48000,4,1
48001,1,1
48002,47,48
48003,6,2
48004,19,30
48005,14,13
48007,26,9
48008,1,3
48009,9,5
48010,29,25
48011,2,2
48012,30,38
48013,6,8
48014,7,23
48015,2,0
48016,47,47
48017,45,11
48018,1,0
48019,3,2
48020,2,3
48021,13,8
48022,5,5
48023,6,3
48024,12,8
48025,6,4
48026,14,13
48027,4,1
48028,0,0
48029,1,1
48030,5,34
48031,3,6
48032,6,4
48033,2,1
48034,1,0
48035,1,0
48038,25,22
48039,4,2
48040,1,2
48041,1,0
48042,0,0
48043,7,5
48044,0,0
48045,0,0
48046,30,21
48047,0,0
48048,30,16
48049,32,11
48050,86,125
48051,0,0
48052,13,23
48053,25,41
48054,3,4
48055,1,0
48056,10,6
48057,19,6
48058,11,18
48059,0,0
48060,0,0
48061,6,1
48062,0,0
48063,9,7
48064,3,3
48065,1,0
48066,29,39
48068,14,12
48069,29,23
48070,13,11
48071,0,0
48072,1,1
48073,4,2
48075,2,1
48076,12,13
48077,2,1
48078,2,2
48079,10,4
48080,3,3
48081,2,1
48083,3,3
48084,1,29
48085,1,2
48086,16,22
48087,5,7
48088,3,4
48089,17,17
48090,62,84
48091,3,2
48092,2,0
48093,1,0
48095,3,12
48096,1,2
48097,21,18
48098,8,0
48099,7,5
48100,7,1
48101,0,2
48102,10,4
48103,0,1
48104,1,0
48105,3,0
48106,59,41
48108,3,1
48109,0,1
48111,1,2
48112,0,1
48113,0,0
48114,4,1
48115,4,6
48116,9,7
48117,1,1
48118,0,0
48119,2,0
48120,0,0
48121,7,3
48122,1,0
48123,19,7
48124,0,0
48125,3,1
48126,0,1
48127,25,30
48128,8,4
48129,10,28
48130,1,0
48133,2,3
48134,1,1
48135,2,5
48136,0,2
48137,1,0
48138,1,0
48139,3,1
48140,3,1
48143,1,2
48144,6,4
48145,19,12
48146,12,5
48147,7,9
48149,0,0
48150,7,7
48151,19,17
48152,0,0
48153,1,3
48154,15,14
48155,1,1
48156,17,7
48158,1,0
48160,7,5
48161,1,1
48162,18,12
48163,0,1
48164,2,2
48165,3,1
48166,51,40
48167,0,1
48169,0,0
48170,0,0
48172,0,0
48173,6,0
48175,5,6
48176,0,0
48177,1,0
48178,1,0
48179,0,1
48180,9,3
48181,1,1
48182,1,0
48183,1,0
48184,0,2
48185,0,0
48186,1,0
48187,1,0
48189,3,1
48190,2,1
48191,0,0
48192,2,1
48193,2,0
48194,9,12
48195,0,1
48196,35,9
48197,10,6
48198,2,2
48200,3,1
48201,4,5
48203,1,0
48204,4,3
48206,2,2
48208,11,4
48211,1,1
48212,1,0
48213,1,1
48214,1,2
48217,0,0
48218,3,9
48220,1,0
48221,1,0
48222,3,2
48223,2,2
48224,1,0
48227,4,2
48230,1,1
48231,1,1
48232,2,1
48233,0,0
48234,8,5
48235,1,0
48236,2,1
48237,4,1
48238,1,1
48240,9,8
48243,2,5
48246,3,1
48247,3,0
48248,3,6
48249,0,0
48251,0,0
48255,0,0
48259,0,0
48261,2,1
48262,0,0
48264,0,0
48266,0,0
48269,1,0
48270,3,1
48273,0,0
48274,21,0
48275,0,0
48279,0,0
48280,6,5
48284,2,1
48287,2,3
48288,1,0
48289,1,0
48293,0,1
48294,0,0
48300,5,0
48301,0,0
48302,0,0
48303,0,1
48304,1,0
48306,1,1
48307,1,3
48309,0,0
48310,1,1
48311,0,0
48312,42,63
48314,1,1
48316,0,0
48319,1,3
48321,2,1
48323,2,2
48324,21,17
48326,4,3
48328,1,0
48329,1,1
48332,0,1
48334,0,0
48335,1,1
48338,1,4
48340,0,0
48341,2,1
48351,0,0
48352,2,1
48361,2,0
48367,0,0
48370,0,1
48372,2,0
48379,1,1
48381,0,0
48383,4,1
48385,0,0
48389,0,0
48390,0,1
48395,1,0
48396,17,15
48397,8,5
48398,29,9
48399,1,1
48400,1,0
48401,3,8
48402,2,0
48403,31,25
48404,47,34
48405,8,12
48406,23,53
48407,2,1
48408,38,34
48409,45,31
48410,1,1
48411,30,23
48412,17,11
48413,26,13
48414,21,17
48415,3,2
48416,1,1
48417,24,16
48418,9,0
48419,17,14
48420,17,19
48421,10,9
48422,0,0
48423,25,14
48424,37,60
48425,9,3
48426,12,24
48427,52,26
48428,22,32
48430,0,0
48431,8,5
48432,18,12
48433,4,0
48434,3,2
48435,2,6
48436,10,3
48437,9,2
48438,48,50
48439,20,23
48440,2,3
48441,18,50
48442,1,2
48443,43,32
48444,7,2
48445,6,6
48446,9,5
48447,14,3
48448,7,4
48449,22,11
48450,3,5
48451,8,20
48452,5,8
48453,0,0
48454,33,55
48455,29,43
48456,6,6
48457,2,3
48459,44,29
48460,1,1
48461,5,4
48462,2,0
48463,11,2
48464,0,0
48465,23,25
48466,2,2
48467,1,0
48469,42,49
48470,2,0
48471,20,12
48472,9,8
48473,0,0
48474,1,0
48475,1,1
48477,4,2
48479,4,2
48480,19,40
48481,0,2
48482,5,7
48483,6,2
48484,3,0
48485,18,7
48487,7,3
48488,1,1
48489,18,19
48490,10,15
48491,3,1
48492,1,2
48493,0,0
48494,3,0
48495,4,1
48496,8,1
48497,1,2
48498,6,1
48499,1,1
48500,5,4
48501,23,12
48504,13,2
48506,1,0
48507,9,13
48508,4,4
48509,0,1
48510,7,3
48511,0,0
48512,6,4
48513,10,10
48514,4,2
48515,0,1
48518,1,0
48520,4,5
48521,1,0
48522,6,8
48523,0,0
48524,2,1
48525,1,1
48526,2,0
48527,19,12
48528,2,0
48529,0,0
48531,13,8
48532,8,2
48533,6,6
48534,1,2
48535,5,4
48536,0,0
48538,33,46
48539,25,11
48540,5,2
48541,8,3
48542,9,1
48543,0,1
48546,5,8
48547,1,1
48548,1,0
48550,0,1
48551,8,6
48553,2,4
48554,42,29
48555,27,31
48556,0,0
48557,19,14
48558,9,10
48560,1,0
48561,17,1
48562,6,3
48564,0,0
48565,4,3
48566,9,4
48568,2,0
48569,9,8
48570,23,16
48571,1,0
48572,7,4
48573,13,16
48574,1,0
48576,13,11
48579,13,5
48580,9,9
48582,0,0
48584,0,1
48585,2,1
48586,1,0
48587,0,0
48588,8,6
48589,10,11
48590,1,0
48591,0,0
48592,0,0
48593,1,0
48594,4,2
48595,1,1
48596,8,4
48598,14,9
48599,3,2
48600,2,0
48601,1,1
48602,0,0
48603,0,0
48605,1,2
48606,0,0
48607,1,1
48608,1,0
48609,11,3
48610,0,0
48611,0,0
48612,0,0
48614,4,1
48615,1,0
48616,0,0
48617,0,0
48618,3,2
48619,5,1
48620,0,1
48621,0,0
48622,2,1
48623,34,21
48624,0,0
48626,1,0
48628,1,0
48629,24,18
48630,1,0
48631,10,8
48633,1,0
48634,4,2
48635,6,3
48636,5,9
48638,19,7
48639,4,2
48640,1,1
48641,0,0
48642,1,2
48643,0,0
48644,2,2
48646,1,1
48647,5,2
48649,1,2
48650,0,1
48651,0,0
48652,3,3
48654,0,1
48655,0,0
48661,0,0
48662,0,3
48667,10,5
48669,1,1
48670,6,6
48673,0,0
48674,0,0
48675,0,1
48678,0,0
48680,1,0
48682,0,0
48683,1,0
48685,1,0
48689,0,0
48691,9,0
48692,0,0
48693,1,2
48694,1,0
48697,1,0
48699,0,1
48700,1,1
48702,0,0
48704,0,0
48705,1,0
48710,0,0
48712,0,0
48714,3,3
48716,1,1
48718,6,3
48721,0,1
48724,1,1
48727,1,0
48730,0,0
48731,2,0
48733,3,2
48735,0,0
48736,0,0
48738,2,0
48739,1,0
48748,0,0
48752,14,15
48759,3,0
48760,42,139
48764,0,0
48766,0,0
48770,4,11
48771,0,0
48772,0,0
48777,0,0
48778,2,2
48779,0,0
48794,0,0
48798,0,0
48800,1,0
49239,12,8
49240,3,1
49241,11,7
49242,7,6
49243,14,8
49244,20,14
49245,0,0
49246,16,16
49247,46,38
49248,6,2
49249,18,13
49250,0,0
49251,0,0
49252,2,2
49253,19,14
49254,33,20
49255,56,47
49256,7,4
49257,19,11
49258,4,4
49259,4,3
49260,39,27
49261,22,16
49262,15,4
49263,12,13
49264,8,7
49266,39,12
49267,1,0
49268,8,2
49270,38,37
49271,1,2
49272,17,10
49273,6,6
49274,33,20
49275,19,17
49276,21,18
49277,30,36
49278,7,4
49279,0,0
49280,55,41
49281,2,3
49282,12,4
49283,0,0
49284,46,60
49285,9,6
49286,17,19
49287,39,74
49288,4,1
49289,3,3
49290,1,1
49291,34,55
49292,1,0
49293,90,19
49294,3,4
49295,42,60
49296,14,8
49297,3,2
49298,5,1
49299,0,1
49300,24,29
49301,3,8
49302,19,23
49303,0,0
49304,13,4
49305,35,32
49306,6,5
49307,6,4
49308,15,17
49309,0,0
49310,33,13
49311,2,1
49312,0,1
49313,8,2
49314,4,4
49315,2,1
49316,15,11
49317,9,2
49318,4,4
49320,2,0
49321,0,0
49322,10,13
49323,5,4
49324,4,1
49325,0,0
49326,8,7
49327,2,0
49328,6,15
49330,3,2
49331,1,0
49332,8,3
49333,1,0
49334,53,40
49335,1,1
49336,4,1
49337,3,0
49338,4,3
49339,55,49
49340,0,0
49341,0,1
49342,9,14
49343,52,26
49344,0,0
49345,20,1
49346,10,17
49348,4,3
49349,8,5
49350,2,1
49351,6,7
49352,13,3
49354,20,15
49355,5,4
49356,2,2
49357,1,0
49358,6,2
49359,7,7
49360,20,13
49361,5,5
49363,13,8
49364,16,9
49365,3,2
49368,4,2
49369,2,2
49372,2,1
49373,1,1
49374,0,0
49375,1,1
49376,34,26
49378,2,0
49379,2,0
49380,9,4
49381,23,0
49382,0,0
49384,0,0
49385,4,0
49386,9,12
49387,2,1
49388,3,5
49389,0,1
49390,3,4
49391,16,20
49392,2,2
49394,1,0
49395,1,1
49396,1,1
49398,0,0
49402,5,0
49403,1,1
49404,7,4
49405,3,1
49406,0,1
49408,2,3
49409,1,0
49412,0,0
49413,21,19
49415,0,0
49417,5,2
49418,28,25
49420,1,2
49421,1,1
49422,8,3
49423,1,4
49424,0,0
49425,1,0
49426,12,7
49427,1,0
49428,1,0
49429,3,0
49431,2,0
49432,3,1
49433,3,25
49434,1,1
49435,3,1
49436,7,4
49437,6,0
49438,4,2
49439,4,6
49440,0,0
49441,7,3
49443,3,4
49444,0,0
49446,3,2
49447,8,13
49448,3,1
49449,0,0
49451,3,1
49452,1,1
49453,3,2
49454,0,0
49455,16,7
49457,9,1
49458,0,0
49460,1,0
49461,2,6
49462,8,3
49463,3,2
49466,8,5
49467,4,2
49469,2,0
49470,4,16
49471,10,3
49473,4,0
49474,0,0
49477,2,1
